Day,Shelter Name,Ratio
358,Sparling Lodge - Short Term Supportive,1.0
236,Hope Mission - Mat Emergency Shelter Program,0.755
320,Elizabeth House - Short Term Supportive,0.8333333333333334
135,McCauley Lodge - Short Term Supportive,1.0
68,McCauley Lodge - Short Term Supportive,1.0
127,McCauley Lodge - Short Term Supportive,1.0
183,Urban Manor - Short Term Supportive,0.8533333333333334
285,Hope Mission - Women WEmS,0.7571428571428571
365,Hope Mission - Herb Jamieson Centre,0.492
295,Sparling Lodge - Short Term Supportive,1.0
328,Elizabeth House - Short Term Supportive,0.875
145,Hope Mission - Youth,0.6166666666666667
246,Hope Mission - Youth,0.6
354,Hope Mission - Women WEmS,0.5714285714285714
190,WEAC,0.9090909090909091
290,Hope Mission - Youth,0.65
282,Edwardson Place - Short Term Supportive,0.75
18,Hope Mission - Youth,0.48333333333333334
207,Urban Manor - Short Term Supportive,0.84
113,Hope Mission - Intox Centre,0.9571428571428572
264,Sparling Lodge - Short Term Supportive,1.0
9,Sparling Lodge - Short Term Supportive,1.0
126,Hope Mission - Intox Centre,1.0
40,McCauley Lodge - Short Term Supportive,1.0
33,Sparling Lodge - Short Term Supportive,1.0
278,Hope Mission - Youth,0.5333333333333333
349,WEAC,0.8939393939393939
339,Hope Mission - Herb Jamieson Centre,1.008
111,WEAC,1.0
138,Hope Mission - Intox Centre,0.9714285714285714
141,Sparling Lodge - Short Term Supportive,1.0
280,McCauley Lodge - Short Term Supportive,1.0
29,Urban Manor - Short Term Supportive,0.8666666666666667
266,WEAC,0.9545454545454546
97,Hope Mission - Intox Centre,0.8
347,Urban Manor - Short Term Supportive,0.9866666666666667
166,Hope Mission - Intox Centre,0.9428571428571428
179,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
341,Sparling Lodge - Short Term Supportive,1.0
93,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
335,Hope Mission - Women WEmS,0.7428571428571429
70,Urban Manor - Short Term Supportive,0.9733333333333334
87,WEAC,0.88
61,Hope Mission - Youth,0.7
121,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8445945945945946
164,Edwardson Place - Short Term Supportive,0.875
331,WEAC,0.8787878787878788
307,Edwardson Place - Short Term Supportive,0.7916666666666666
69,Hope Mission - Mat Emergency Shelter Program,0.67
77,Hope Mission - Mat Emergency Shelter Program,0.855
111,Hope Mission - Intox Centre,1.0142857142857142
99,WEAC,0.9242424242424242
27,Hope Mission - Youth,0.3333333333333333
88,Hope Mission - Mat Emergency Shelter Program,0.68
159,McCauley Lodge - Short Term Supportive,1.0
249,Sparling Lodge - Short Term Supportive,1.0
15,Hope Mission - Women WEmS,0.8142857142857143
110,Hope Mission - Herb Jamieson Centre,0.6
358,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7702702702702703
251,Edwardson Place - Short Term Supportive,0.875
149,Hope Mission - Intox Centre,1.0714285714285714
36,Hope Mission - Herb Jamieson Centre,1.004
342,Hope Mission - Women WEmS,0.7285714285714285
197,McCauley Lodge - Short Term Supportive,1.0
153,Hope Mission - Women WEmS,0.7571428571428571
18,Hope Mission - Intox Centre,1.1571428571428573
101,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
10,WEAC,1.0454545454545454
326,McCauley Lodge - Short Term Supportive,1.0
168,WEAC,0.6122448979591837
8,Urban Manor - Short Term Supportive,0.9466666666666667
243,Hope Mission - Herb Jamieson Centre,0.668
276,Hope Mission - Youth,0.6
93,Sparling Lodge - Short Term Supportive,1.0
100,Hope Mission - Herb Jamieson Centre,0.82
48,WEAC,0.7121212121212122
73,Hope Mission - Intox Centre,1.0571428571428572
58,McCauley Lodge - Short Term Supportive,1.0
360,Hope Mission - Herb Jamieson Centre,0.584
276,WEAC,0.9545454545454546
202,Hope Mission - Herb Jamieson Centre,0.532
90,Hope Mission - Youth,0.6166666666666667
192,Hope Mission - Intox Centre,0.8142857142857143
309,Urban Manor - Short Term Supportive,0.9066666666666666
87,Urban Manor - Short Term Supportive,0.9333333333333333
363,Urban Manor - Short Term Supportive,0.8533333333333334
145,WEAC,0.88
159,Hope Mission - Youth,0.4
205,Hope Mission - Youth,0.3333333333333333
132,Hope Mission - Mat Emergency Shelter Program,0.73
37,Hope Mission - Women WEmS,0.9
206,Hope Mission - Mat Emergency Shelter Program,0.66
331,Hope Mission - Mat Emergency Shelter Program,0.845
116,WEAC,1.0
202,Hope Mission - Mat Emergency Shelter Program,0.6
319,Hope Mission - Intox Centre,0.9857142857142858
195,Hope Mission - Intox Centre,0.9714285714285714
81,Hope Mission - Mat Emergency Shelter Program,0.8
14,Hope Mission - Women WEmS,0.8
233,Hope Mission - Mat Emergency Shelter Program,0.785
35,McCauley Lodge - Short Term Supportive,1.0
252,Hope Mission - Mat Emergency Shelter Program,0.78
49,Urban Manor - Short Term Supportive,0.9466666666666667
287,Hope Mission - Women WEmS,0.7428571428571429
100,Hope Mission - Herb Jamieson Centre,0.972
163,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9662162162162162
215,Sparling Lodge - Short Term Supportive,0.95
208,McCauley Lodge - Short Term Supportive,1.0
150,McCauley Lodge - Short Term Supportive,1.0
345,Urban Manor - Short Term Supportive,0.9066666666666666
127,Hope Mission - Youth,0.85
168,Sparling Lodge - Short Term Supportive,0.95
335,Hope Mission - Herb Jamieson Centre,0.484
321,Urban Manor - Short Term Supportive,0.9466666666666667
52,WEAC,0.8666666666666667
72,Hope Mission - Herb Jamieson Centre,0.72
196,WEAC,0.8266666666666667
48,Urban Manor - Short Term Supportive,0.7866666666666666
29,Hope Mission - Herb Jamieson Centre,0.844
313,Hope Mission - Youth,0.5333333333333333
186,Urban Manor - Short Term Supportive,0.8
284,WEAC,0.9848484848484849
347,Hope Mission - Intox Centre,0.9142857142857143
206,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
190,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9527027027027027
168,Hope Mission - Mat Emergency Shelter Program,0.745
37,WEAC,0.9545454545454546
43,Hope Mission - Youth,0.3333333333333333
207,Hope Mission - Herb Jamieson Centre,0.868
344,Hope Mission - Intox Centre,1.0571428571428572
153,Hope Mission - Mat Emergency Shelter Program,0.665
145,Sparling Lodge - Short Term Supportive,1.0
27,Hope Mission - Intox Centre,1.0714285714285714
347,WEAC,0.9848484848484849
324,WEAC,0.9393939393939394
271,McCauley Lodge - Short Term Supportive,1.0
264,WEAC,0.9387755102040817
335,Urban Manor - Short Term Supportive,0.84
135,McCauley Lodge - Short Term Supportive,1.0
161,Urban Manor - Short Term Supportive,0.7733333333333333
168,Elizabeth House - Short Term Supportive,0.7083333333333334
315,Edwardson Place - Short Term Supportive,0.9166666666666666
179,WEAC,0.8484848484848485
159,WEAC,0.8533333333333334
252,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
357,McCauley Lodge - Short Term Supportive,1.0
76,Hope Mission - Herb Jamieson Centre,0.552
201,Hope Mission - Intox Centre,1.0
30,Hope Mission - Youth,0.43333333333333335
84,Hope Mission - Intox Centre,0.7714285714285715
27,Hope Mission - Intox Centre,0.9571428571428572
97,Elizabeth House - Short Term Supportive,0.75
249,Hope Mission - Women WEmS,0.9428571428571428
320,Hope Mission - Intox Centre,1.0285714285714285
152,McCauley Lodge - Short Term Supportive,1.0
140,Hope Mission - Intox Centre,1.0
300,Hope Mission - Youth,0.5666666666666667
167,Hope Mission - Herb Jamieson Centre,0.956
42,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6959459459459459
145,Hope Mission - Women WEmS,0.7428571428571429
352,Hope Mission - Mat Emergency Shelter Program,0.745
90,Hope Mission - Women WEmS,0.5
279,Urban Manor - Short Term Supportive,0.92
171,Urban Manor - Short Term Supportive,0.96
114,Hope Mission - Mat Emergency Shelter Program,0.8
68,McCauley Lodge - Short Term Supportive,0.9827586206896551
68,WEAC,0.88
52,Hope Mission - Women WEmS,0.8857142857142857
146,WEAC,0.8636363636363636
170,Sparling Lodge - Short Term Supportive,1.0
290,McCauley Lodge - Short Term Supportive,1.0
291,McCauley Lodge - Short Term Supportive,0.9655172413793104
141,Hope Mission - Youth,0.3333333333333333
274,Hope Mission - Herb Jamieson Centre,0.544
144,Hope Mission - Mat Emergency Shelter Program,0.85
134,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
69,Urban Manor - Short Term Supportive,0.7466666666666667
324,Hope Mission - Youth,0.55
100,WEAC,1.0
317,McCauley Lodge - Short Term Supportive,1.0
325,Hope Mission - Herb Jamieson Centre,1.04
3,WEAC,0.9848484848484849
56,Hope Mission - Youth,0.25
172,Hope Mission - Mat Emergency Shelter Program,0.785
257,Sparling Lodge - Short Term Supportive,1.0
45,McCauley Lodge - Short Term Supportive,1.0
235,Hope Mission - Youth,0.5
323,Hope Mission - Mat Emergency Shelter Program,0.91
245,Hope Mission - Women WEmS,0.5857142857142857
211,Urban Manor - Short Term Supportive,0.8666666666666667
320,WEAC,0.9696969696969697
305,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.972972972972973
172,Elizabeth House - Short Term Supportive,0.7916666666666666
234,Hope Mission - Herb Jamieson Centre,1.004
122,Hope Mission - Herb Jamieson Centre,0.804
230,Hope Mission - Herb Jamieson Centre,0.788
86,Urban Manor - Short Term Supportive,0.7733333333333333
182,Hope Mission - Women WEmS,1.0285714285714285
9,WEAC,0.9387755102040817
166,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
164,Hope Mission - Mat Emergency Shelter Program,0.76
148,Hope Mission - Intox Centre,0.8428571428571429
299,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
169,Hope Mission - Youth,0.4166666666666667
330,WEAC,1.0
152,Hope Mission - Intox Centre,1.042857142857143
315,Hope Mission - Intox Centre,1.0714285714285714
261,Hope Mission - Herb Jamieson Centre,0.916
96,McCauley Lodge - Short Term Supportive,1.0
200,Hope Mission - Women WEmS,0.7142857142857143
117,Urban Manor - Short Term Supportive,0.9866666666666667
344,Hope Mission - Women WEmS,0.7571428571428571
41,Hope Mission - Intox Centre,0.9857142857142858
144,Hope Mission - Mat Emergency Shelter Program,0.775
75,McCauley Lodge - Short Term Supportive,1.0
197,WEAC,0.8
302,Hope Mission - Intox Centre,1.0285714285714285
95,Hope Mission - Herb Jamieson Centre,1.096
223,Hope Mission - Youth,0.7333333333333333
276,Urban Manor - Short Term Supportive,0.84
335,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8648648648648649
205,Urban Manor - Short Term Supportive,0.6933333333333334
359,Sparling Lodge - Short Term Supportive,1.0
161,Hope Mission - Youth,0.4166666666666667
33,Hope Mission - Youth,0.35
73,WEAC,0.9090909090909091
337,Hope Mission - Mat Emergency Shelter Program,0.675
49,Sparling Lodge - Short Term Supportive,1.0
170,Urban Manor - Short Term Supportive,0.8666666666666667
131,Hope Mission - Women WEmS,0.5
327,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8581081081081081
127,Elizabeth House - Short Term Supportive,0.875
205,Hope Mission - Herb Jamieson Centre,0.888
260,Hope Mission - Mat Emergency Shelter Program,0.72
363,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9054054054054054
58,Hope Mission - Intox Centre,1.1142857142857143
158,Sparling Lodge - Short Term Supportive,1.0
179,Hope Mission - Mat Emergency Shelter Program,0.46
193,Sparling Lodge - Short Term Supportive,1.0
212,Sparling Lodge - Short Term Supportive,0.95
222,McCauley Lodge - Short Term Supportive,1.0
208,Urban Manor - Short Term Supportive,0.9466666666666667
301,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9324324324324325
93,Urban Manor - Short Term Supportive,0.88
61,Hope Mission - Youth,0.8166666666666667
135,WEAC,0.88
331,Edwardson Place - Short Term Supportive,0.8333333333333334
172,Hope Mission - Mat Emergency Shelter Program,0.745
103,Sparling Lodge - Short Term Supportive,1.0
281,Hope Mission - Mat Emergency Shelter Program,0.85
26,Hope Mission - Women WEmS,0.5714285714285714
91,Hope Mission - Women WEmS,0.5571428571428572
221,Hope Mission - Intox Centre,1.0571428571428572
328,Hope Mission - Herb Jamieson Centre,0.564
304,WEAC,0.64
343,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8986486486486487
164,Sparling Lodge - Short Term Supportive,1.0
154,Hope Mission - Herb Jamieson Centre,0.932
64,Urban Manor - Short Term Supportive,0.7466666666666667
4,WEAC,1.0606060606060606
334,Hope Mission - Youth,0.6
250,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9459459459459459
307,Hope Mission - Mat Emergency Shelter Program,0.705
319,McCauley Lodge - Short Term Supportive,1.0
208,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7364864864864865
83,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
50,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.8918918918918919
311,Hope Mission - Youth,0.26666666666666666
143,Sparling Lodge - Short Term Supportive,1.0
223,Hope Mission - Women WEmS,0.8142857142857143
272,Hope Mission - Women WEmS,0.5285714285714286
14,Sparling Lodge - Short Term Supportive,1.0
307,Hope Mission - Herb Jamieson Centre,0.944
286,Hope Mission - Herb Jamieson Centre,0.912
183,Hope Mission - Intox Centre,0.7714285714285715
59,WEAC,1.0303030303030303
17,Hope Mission - Youth,0.48333333333333334
96,WEAC,1.0
91,Urban Manor - Short Term Supportive,0.7333333333333333
321,Hope Mission - Intox Centre,1.0285714285714285
225,Sparling Lodge - Short Term Supportive,1.0
188,Sparling Lodge - Short Term Supportive,1.0
185,Hope Mission - Herb Jamieson Centre,0.536
345,Hope Mission - Youth,0.3
349,Sparling Lodge - Short Term Supportive,1.0
311,WEAC,0.8939393939393939
286,Hope Mission - Intox Centre,1.0
287,Sparling Lodge - Short Term Supportive,1.0
305,Hope Mission - Youth,0.2833333333333333
60,McCauley Lodge - Short Term Supportive,1.0
275,Hope Mission - Intox Centre,1.0142857142857142
285,Hope Mission - Mat Emergency Shelter Program,0.77
361,Hope Mission - Mat Emergency Shelter Program,0.72
20,Sparling Lodge - Short Term Supportive,1.0
104,Urban Manor - Short Term Supportive,0.7733333333333333
338,Edwardson Place - Short Term Supportive,0.7916666666666666
109,Urban Manor - Short Term Supportive,0.7733333333333333
267,Hope Mission - Intox Centre,1.0285714285714285
15,Sparling Lodge - Short Term Supportive,1.0
162,Urban Manor - Short Term Supportive,0.7866666666666666
139,Urban Manor - Short Term Supportive,0.72
203,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.6891891891891891
192,Hope Mission - Women WEmS,1.0
270,Hope Mission - Youth,0.35
33,McCauley Lodge - Short Term Supportive,0.9827586206896551
163,WEAC,0.6530612244897959
336,Sparling Lodge - Short Term Supportive,1.0
13,Hope Mission - Herb Jamieson Centre,1.404
183,Sparling Lodge - Short Term Supportive,1.0
2,Hope Mission - Mat Emergency Shelter Program,0.84
20,McCauley Lodge - Short Term Supportive,0.9827586206896551
175,Hope Mission - Youth,0.31666666666666665
359,Hope Mission - Intox Centre,0.8142857142857143
10,Hope Mission - Women WEmS,0.6142857142857143
115,Hope Mission - Women WEmS,0.4142857142857143
362,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
150,Hope Mission - Mat Emergency Shelter Program,0.755
76,Hope Mission - Intox Centre,0.7285714285714285
274,Hope Mission - Women WEmS,0.6142857142857143
297,Sparling Lodge - Short Term Supportive,1.0
303,Urban Manor - Short Term Supportive,0.76
229,Hope Mission - Youth,0.38333333333333336
312,Sparling Lodge - Short Term Supportive,1.0
94,Hope Mission - Herb Jamieson Centre,0.588
79,Hope Mission - Youth,0.6
229,Urban Manor - Short Term Supportive,0.8666666666666667
348,WEAC,0.9242424242424242
352,Hope Mission - Intox Centre,0.8857142857142857
70,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.9594594594594594
93,Hope Mission - Women WEmS,0.8571428571428571
18,McCauley Lodge - Short Term Supportive,1.0
268,Hope Mission - Youth,0.26666666666666666
216,Hope Mission - Youth,0.26666666666666666
140,Sparling Lodge - Short Term Supportive,1.0
168,Urban Manor - Short Term Supportive,0.7733333333333333
217,Hope Mission - Mat Emergency Shelter Program,0.725
126,Hope Mission - Intox Centre,1.0285714285714285
147,Salvation Army Addictions and Residential Centre - Short Term Supportive,0.7432432432432432
186,Hope Mission - Mat Emergency Shelter Program,0.595
